date,state,fips,cases,deaths,new_cases,new_deaths,national_avg_new_cases,national_avg_new_deaths
5/22/2020,Louisiana,22,37048,2669,421,40,471.54,25.64
5/22/2020,Maine,23,1948,75,71,2,471.54,25.64
5/22/2020,Maryland,24,44539,2207,894,48,471.54,25.64
5/22/2020,Massachusetts,25,90889,6228,805,80,471.54,25.64
5/22/2020,Michigan,26,53865,5158,397,29,471.54,25.64
5/22/2020,Minnesota,27,19014,851,805,33,471.54,25.64
5/22/2020,Mississippi,28,12624,596,402,16,471.54,25.64
5/22/2020,Missouri,29,11797,680,140,10,471.54,25.64
5/22/2020,Montana,30,479,16,0,0,471.54,25.64
5/22/2020,Nebraska,31,11661,149,238,1,471.54,25.64
5/22/2020,Nevada,32,7531,387,127,6,471.54,25.64
5/22/2020,New Hampshire,33,4014,204,79,5,471.54,25.64
5/22/2020,New Jersey,34,152719,10985,1247,142,471.54,25.64
5/22/2020,New Mexico,35,6625,302,153,8,471.54,25.64
5/22/2020,New York,36,362991,28802,1678,139,471.54,25.64
5/22/2020,North Carolina,37,21661,754,727,20,471.54,25.64
5/22/2020,North Dakota,38,2317,52,88,1,471.54,25.64
5/22/2020,Ohio,39,30795,1872,627,36,471.54,25.64
5/22/2020,Oklahoma,40,5849,307,169,3,471.54,25.64
5/22/2020,Oregon,41,3864,147,47,2,471.54,25.64
5/22/2020,Pennsylvania,42,70305,5032,1053,145,471.54,25.64
5/22/2020,Rhode Island,44,13736,579,165,23,471.54,25.64
5/22/2020,South Carolina,45,9638,419,259,3,471.54,25.64
5/22/2020,South Dakota,46,4356,50,179,3,471.54,25.64
5/22/2020,Tennessee,47,19364,315,394,2,471.54,25.64
5/22/2020,Texas,48,54369,1498,928,18,471.54,25.64
5/22/2020,Utah,49,8057,93,181,1,471.54,25.64
5/22/2020,Vermont,50,952,54,2,0,471.54,25.64
5/22/2020,Virginia,51,34950,1136,813,37,471.54,25.64
5/22/2020,Washington,53,20526,1061,246,7,471.54,25.64
5/22/2020,West Virginia,54,1705,72,102,1,471.54,25.64
5/22/2020,Wisconsin,55,14768,496,596,9,471.54,25.64
5/22/2020,Wyoming,56,803,12,2,0,471.54,25.64
5/23/2020,Alabama,1,14149,549,479,8,442.5,20.8
5/23/2020,Alaska,2,409,8,5,0,442.5,20.8
5/23/2020,Arizona,4,16040,799,432,24,442.5,20.8
5/23/2020,Arkansas,5,5775,115,163,2,442.5,20.8
5/23/2020,California,6,92815,3768,2014,78,442.5,20.8
5/23/2020,Colorado,8,23932,1327,476,3,442.5,20.8
5/23/2020,Connecticut,9,40022,3675,382,38,442.5,20.8
5/23/2020,Delaware,10,8690,324,161,2,442.5,20.8
5/23/2020,Florida,12,50119,2232,676,43,442.5,20.8
5/23/2020,Georgia,13,40408,1794,674,15,442.5,20.8
5/23/2020,Hawaii,15,633,17,1,0,442.5,20.8
5/23/2020,Idaho,16,2626,79,31,0,442.5,20.8
5/23/2020,Illinois,17,108100,4817,2390,77,442.5,20.8
5/23/2020,Indiana,18,31674,1964,509,23,442.5,20.8
5/23/2020,Iowa,19,16898,446,388,5,442.5,20.8
5/23/2020,Kansas,20,9119,200,51,0,442.5,20.8
5/23/2020,Kentucky,21,8812,399,124,1,442.5,20.8
5/23/2020,Louisiana,22,37165,2683,117,14,442.5,20.8
5/23/2020,Maine,23,2013,77,65,2,442.5,20.8
5/23/2020,Maryland,24,45608,2243,1069,36,442.5,20.8
5/23/2020,Massachusetts,25,91662,6304,773,76,442.5,20.8
5/23/2020,Michigan,26,54304,5223,439,65,442.5,20.8
5/23/2020,Minnesota,27,19854,861,840,10,442.5,20.8
5/23/2020,Mississippi,28,13005,616,381,20,442.5,20.8
5/23/2020,Missouri,29,11922,685,125,5,442.5,20.8
5/23/2020,Montana,30,479,16,0,0,442.5,20.8
5/23/2020,Nebraska,31,11988,150,327,1,442.5,20.8
5/23/2020,Nevada,32,7769,392,238,5,442.5,20.8
5/23/2020,New Hampshire,33,4089,208,75,4,442.5,20.8
5/23/2020,New Jersey,34,153104,11081,385,96,442.5,20.8
5/23/2020,New Mexico,35,6795,308,170,6,442.5,20.8
5/23/2020,New York,36,364745,28900,1754,98,442.5,20.8
5/23/2020,North Carolina,37,22731,763,1070,9,442.5,20.8
5/23/2020,North Dakota,38,2365,52,48,0,442.5,20.8
5/23/2020,Ohio,39,31408,1956,613,84,442.5,20.8
5/23/2020,Oklahoma,40,5960,311,111,4,442.5,20.8
5/23/2020,Oregon,41,3888,147,24,0,442.5,20.8
5/23/2020,Pennsylvania,42,71102,5121,797,89,442.5,20.8
5/23/2020,Rhode Island,44,13952,597,216,18,442.5,20.8
5/23/2020,South Carolina,45,9895,425,257,6,442.5,20.8
5/23/2020,South Dakota,46,4468,50,112,0,442.5,20.8
5/23/2020,Tennessee,47,19765,325,401,10,442.5,20.8
5/23/2020,Texas,48,55451,1522,1082,24,442.5,20.8
5/23/2020,Utah,49,8260,97,203,4,442.5,20.8
5/23/2020,Vermont,50,954,54,2,0,442.5,20.8
5/23/2020,Virginia,51,35749,1159,799,23,442.5,20.8
5/23/2020,Washington,53,20740,1062,214,1,442.5,20.8
5/23/2020,West Virginia,54,1729,72,24,0,442.5,20.8
5/23/2020,Wisconsin,55,15196,507,428,11,442.5,20.8
5/23/2020,Wyoming,56,813,12,10,0,442.5,20.8
5/24/2020,Alabama,1,14478,551,329,2,395.94,12.3
5/24/2020,Alaska,2,409,8,0,0,395.94,12.3
5/24/2020,Arizona,4,16339,800,299,1,395.94,12.3
5/24/2020,Arkansas,5,5922,116,147,1,395.94,12.3
5/24/2020,California,6,94743,3790,1928,22,395.94,12.3
5/24/2020,Colorado,8,24140,1332,208,5,395.94,12.3
5/24/2020,Connecticut,9,40468,3693,446,18,395.94,12.3
5/24/2020,Delaware,10,8809,326,119,2,395.94,12.3
5/24/2020,Florida,12,50859,2236,740,4,395.94,12.3
5/24/2020,Georgia,13,40989,1799,581,5,395.94,12.3
5/24/2020,Hawaii,15,633,17,0,0,395.94,12.3
5/24/2020,Idaho,16,2650,79,24,0,395.94,12.3
5/24/2020,Illinois,17,110541,4884,2441,67,395.94,12.3
5/24/2020,Indiana,18,32151,1976,477,12,395.94,12.3
5/24/2020,Iowa,19,17434,456,536,10,395.94,12.3
5/24/2020,Kansas,20,9135,200,16,0,395.94,12.3
5/24/2020,Kentucky,21,8842,399,30,0,395.94,12.3
5/24/2020,Louisiana,22,37293,2690,128,7,395.94,12.3
5/24/2020,Maine,23,2055,78,42,1,395.94,12.3
5/24/2020,Maryland,24,46919,2277,1311,34,395.94,12.3
5/24/2020,Massachusetts,25,92675,6372,1013,68,395.94,12.3
5/24/2020,Michigan,26,54616,5228,312,5,395.94,12.3
5/24/2020,Minnesota,27,20582,878,728,17,395.94,12.3
5/24/2020,Mississippi,28,13252,625,247,9,395.94,12.3
5/24/2020,Missouri,29,12114,689,192,4,395.94,12.3
5/24/2020,Montana,30,479,16,0,0,395.94,12.3
5/24/2020,Nebraska,31,12133,153,145,3,395.94,12.3
5/24/2020,Nevada,32,7886,394,117,2,395.94,12.3
5/24/2020,New Hampshire,33,4149,209,60,1,395.94,12.3
5/24/2020,New Jersey,34,154154,11133,1050,52,395.94,12.3
5/24/2020,New Mexico,35,6943,317,148,9,395.94,12.3
5/24/2020,New York,36,366346,29046,1601,146,395.94,12.3
5/24/2020,North Carolina,37,23231,771,500,8,395.94,12.3
5/24/2020,North Dakota,38,2418,53,53,1,395.94,12.3
5/24/2020,Ohio,39,31911,1969,503,13,395.94,12.3
5/24/2020,Oklahoma,40,6037,311,77,0,395.94,12.3
5/24/2020,Oregon,41,3927,148,39,1,395.94,12.3
5/24/2020,Pennsylvania,42,71656,5145,554,24,395.94,12.3
5/24/2020,Rhode Island,44,14065,608,113,11,395.94,12.3
5/24/2020,South Carolina,45,10096,435,201,10,395.94,12.3
5/24/2020,South Dakota,46,4563,50,95,0,395.94,12.3
5/24/2020,Tennessee,47,20116,332,351,7,395.94,12.3
5/24/2020,Texas,48,56050,1533,599,11,395.94,12.3
5/24/2020,Utah,49,8392,97,132,0,395.94,12.3
5/24/2020,Vermont,50,956,54,2,0,395.94,12.3
5/24/2020,Virginia,51,36244,1171,495,12,395.94,12.3
5/24/2020,Washington,53,20989,1069,249,7,395.94,12.3
5/24/2020,West Virginia,54,1771,72,42,0,395.94,12.3
5/24/2020,Wisconsin,55,15573,510,377,3,395.94,12.3
5/24/2020,Wyoming,56,813,12,0,0,395.94,12.3
5/25/2020,Alabama,1,14986,566,508,15,378.28,10.0
5/25/2020,Alaska,2,412,8,3,0,378.28,10.0
5/25/2020,Arizona,4,16561,806,222,6,378.28,10.0
5/25/2020,Arkansas,5,6029,117,107,1,378.28,10.0
5/25/2020,California,6,97017,3808,2274,18,378.28,10.0
5/25/2020,Colorado,8,24256,1333,116,1,378.28,10.0
5/25/2020,Connecticut,9,40873,3742,405,49,378.28,10.0
5/25/2020,Delaware,10,8965,332,156,6,378.28,10.0
5/25/2020,Florida,12,51738,2251,879,15,378.28,10.0
5/25/2020,Georgia,13,41414,1820,425,21,378.28,10.0
5/25/2020,Hawaii,15,633,17,0,0,378.28,10.0
5/25/2020,Idaho,16,2664,79,14,0,378.28,10.0
5/25/2020,Illinois,17,112248,4912,1707,28,378.28,10.0
5/25/2020,Indiana,18,32489,1984,338,8,378.28,10.0
5/25/2020,Iowa,19,17628,460,194,4,378.28,10.0
5/25/2020,Kansas,20,9272,201,137,1,378.28,10.0
5/25/2020,Kentucky,21,8899,403,57,4,378.28,10.0
5/25/2020,Louisiana,22,37916,2690,623,0,378.28,10.0
5/25/2020,Maine,23,2074,78,19,0,378.28,10.0
5/25/2020,Maryland,24,47754,2302,835,25,378.28,10.0
5/25/2020,Massachusetts,25,93271,6416,596,44,378.28,10.0
5/25/2020,Michigan,26,54816,5240,200,12,378.28,10.0
5/25/2020,Minnesota,27,21324,890,742,12,378.28,10.0
5/25/2020,Mississippi,28,13458,635,206,10,378.28,10.0
5/25/2020,Missouri,29,12296,694,182,5,378.28,10.0
5/25/2020,Montana,30,479,16,0,0,378.28,10.0
5/25/2020,Nebraska,31,12354,155,221,2,378.28,10.0
5/25/2020,Nevada,32,7959,396,73,2,378.28,10.0
5/25/2020,New Hampshire,33,4197,210,48,1,378.28,10.0
5/25/2020,New Jersey,34,155092,11144,938,11,378.28,10.0
5/25/2020,New Mexico,35,7026,320,83,3,378.28,10.0
5/25/2020,New York,36,367625,29138,1279,92,378.28,10.0
5/25/2020,North Carolina,37,23997,780,766,9,378.28,10.0
5/25/2020,North Dakota,38,2457,54,39,1,378.28,10.0
5/25/2020,Ohio,39,32477,1987,566,18,378.28,10.0
5/25/2020,Oklahoma,40,6090,313,53,2,378.28,10.0
5/25/2020,Oregon,41,3949,148,22,0,378.28,10.0
5/25/2020,Pennsylvania,42,72356,5159,700,14,378.28,10.0
5/25/2020,Rhode Island,44,14065,608,0,0,378.28,10.0
5/25/2020,South Carolina,45,10178,440,82,5,378.28,10.0
5/25/2020,South Dakota,46,4586,50,23,0,378.28,10.0
5/25/2020,Tennessee,47,20533,334,417,2,378.28,10.0
5/25/2020,Texas,48,56490,1536,440,3,378.28,10.0
5/25/2020,Utah,49,8521,98,129,1,378.28,10.0
5/25/2020,Vermont,50,962,54,6,0,378.28,10.0
5/25/2020,Virginia,51,37727,1208,1483,37,378.28,10.0
5/25/2020,Washington,53,21265,1076,276,7,378.28,10.0
5/25/2020,West Virginia,54,1782,73,11,1,378.28,10.0
5/25/2020,Wisconsin,55,15857,514,284,4,378.28,10.0
5/25/2020,Wyoming,56,843,12,30,0,378.28,10.0
5/26/2020,Alabama,1,15650,580,664,14,374.38,14.94
5/26/2020,Alaska,2,416,8,4,0,374.38,14.94
5/26/2020,Arizona,4,16783,807,222,1,374.38,14.94
5/26/2020,Arkansas,5,6180,119,151,2,374.38,14.94
5/26/2020,California,6,99924,3859,2907,51,374.38,14.94
5/26/2020,Colorado,8,24553,1352,297,19,374.38,14.94
5/26/2020,Connecticut,9,41303,3769,430,27,374.38,14.94
5/26/2020,Delaware,10,9066,335,101,3,374.38,14.94
5/26/2020,Florida,12,52247,2258,509,7,374.38,14.94
5/26/2020,Georgia,13,42066,1867,652,47,374.38,14.94
5/26/2020,Hawaii,15,633,17,0,0,374.38,14.94
5/26/2020,Idaho,16,2699,81,35,2,374.38,14.94
5/26/2020,Illinois,17,113486,4960,1238,48,374.38,14.94
5/26/2020,Indiana,18,32856,2004,367,20,374.38,14.94
5/26/2020,Iowa,19,17999,480,371,20,374.38,14.94
5/26/2020,Kansas,20,9352,204,80,3,374.38,14.94
5/26/2020,Kentucky,21,9175,407,276,4,374.38,14.94
5/26/2020,Louisiana,22,38252,2701,336,11,374.38,14.94
5/26/2020,Maine,23,2109,79,35,1,374.38,14.94
5/26/2020,Maryland,24,48290,2333,536,31,374.38,14.94
5/26/2020,Massachusetts,25,93693,6473,422,57,374.38,14.94
5/26/2020,Michigan,26,55040,5266,224,26,374.38,14.94
5/26/2020,Minnesota,27,21969,908,645,18,374.38,14.94
5/26/2020,Mississippi,28,13731,652,273,17,374.38,14.94
5/26/2020,Missouri,29,12437,698,141,4,374.38,14.94
5/26/2020,Montana,30,479,17,0,1,374.38,14.94
5/26/2020,Nebraska,31,12618,160,264,5,374.38,14.94
5/26/2020,Nevada,32,8059,396,100,0,374.38,14.94
5/26/2020,New Hampshire,33,4231,214,34,4,374.38,14.94
5/26/2020,New Jersey,34,155764,11191,672,47,374.38,14.94
5/26/2020,New Mexico,35,7130,325,104,5,374.38,14.94
5/26/2020,New York,36,368669,29241,1044,103,374.38,14.94
5/26/2020,North Carolina,37,24188,789,191,9,374.38,14.94
5/26/2020,North Dakota,38,2422,54,-35,0,374.38,14.94
5/26/2020,Ohio,39,33006,2002,529,15,374.38,14.94
5/26/2020,Oklahoma,40,6137,318,47,5,374.38,14.94
5/26/2020,Oregon,41,3968,148,19,0,374.38,14.94
5/26/2020,Pennsylvania,42,72873,5175,517,16,374.38,14.94
5/26/2020,Rhode Island,44,14210,634,145,26,374.38,14.94
5/26/2020,South Carolina,45,10416,446,238,6,374.38,14.94
5/26/2020,South Dakota,46,4653,50,67,0,374.38,14.94
5/26/2020,Tennessee,47,20960,339,427,5,374.38,14.94
5/26/2020,Texas,48,57573,1552,1083,16,374.38,14.94
5/26/2020,Utah,49,8622,101,101,3,374.38,14.94
5/26/2020,Vermont,50,967,54,5,0,374.38,14.94
5/26/2020,Virginia,51,39342,1236,1615,28,374.38,14.94
5/26/2020,Washington,53,21538,1091,273,15,374.38,14.94
5/26/2020,West Virginia,54,1854,74,72,1,374.38,14.94
5/26/2020,Wisconsin,55,16141,517,284,3,374.38,14.94
5/26/2020,Wyoming,56,850,13,7,1,374.38,14.94
5/27/2020,Alabama,1,16032,583,382,3,371.96,29.6
5/27/2020,Alaska,2,417,8,1,0,371.96,29.6
5/27/2020,Arizona,4,17262,831,479,24,371.96,29.6
5/27/2020,Arkansas,5,6277,120,97,1,371.96,29.6
5/27/2020,California,6,101873,3961,1949,102,371.96,29.6
5/27/2020,Colorado,8,24775,1393,222,41,371.96,29.6
5/27/2020,Connecticut,9,41288,3803,-15,34,371.96,29.6
5/27/2020,Delaware,10,9096,344,30,9,371.96,29.6
5/27/2020,Florida,12,52626,2318,379,60,371.96,29.6
5/27/2020,Georgia,13,42713,1904,647,37,371.96,29.6
5/27/2020,Hawaii,15,634,17,1,0,371.96,29.6
5/27/2020,Idaho,16,2731,82,32,1,371.96,29.6
5/27/2020,Illinois,17,114612,5118,1126,158,371.96,29.6
5/27/2020,Indiana,18,33242,2030,386,26,371.96,29.6
5/27/2020,Iowa,19,18446,496,447,16,371.96,29.6
5/27/2020,Kansas,20,9453,207,101,3,371.96,29.6
5/27/2020,Kentucky,21,9313,420,138,13,371.96,29.6
5/27/2020,Louisiana,22,38694,2722,442,21,371.96,29.6
5/27/2020,Maine,23,2137,81,28,2,371.96,29.6
5/27/2020,Maryland,24,49042,2392,752,59,371.96,29.6
5/27/2020,Massachusetts,25,94220,6547,527,74,371.96,29.6
5/27/2020,Michigan,26,55544,5334,504,68,371.96,29.6
5/27/2020,Minnesota,27,22474,942,505,34,371.96,29.6
5/27/2020,Mississippi,28,14044,670,313,18,371.96,29.6
5/27/2020,Missouri,29,12624,705,187,7,371.96,29.6
5/27/2020,Montana,30,481,17,2,0,371.96,29.6
5/27/2020,Nebraska,31,12975,168,357,8,371.96,29.6
5/27/2020,Nevada,32,8150,402,91,6,371.96,29.6
5/27/2020,New Hampshire,33,4286,223,55,9,371.96,29.6
5/27/2020,New Jersey,34,156628,11339,864,148,371.96,29.6
5/27/2020,New Mexico,35,7252,329,122,4,371.96,29.6
5/27/2020,New York,36,369801,29339,1132,98,371.96,29.6
5/27/2020,North Carolina,37,24787,827,599,38,371.96,29.6
5/27/2020,North Dakota,38,2442,59,20,5,371.96,29.6
5/27/2020,Ohio,39,33439,2044,433,42,371.96,29.6
5/27/2020,Oklahoma,40,6229,322,92,4,371.96,29.6
5/27/2020,Oregon,41,4041,148,73,0,371.96,29.6
5/27/2020,Pennsylvania,42,73646,5290,773,115,371.96,29.6
5/27/2020,Rhode Island,44,14353,655,143,21,371.96,29.6
5/27/2020,South Carolina,45,10623,466,207,20,371.96,29.6
5/27/2020,South Dakota,46,4710,54,57,4,371.96,29.6
5/27/2020,Tennessee,47,21360,353,400,14,371.96,29.6
5/27/2020,Texas,48,59105,1598,1532,46,371.96,29.6
5/27/2020,Utah,49,8710,105,88,4,371.96,29.6
5/27/2020,Vermont,50,971,54,4,0,371.96,29.6
5/27/2020,Virginia,51,40249,1281,907,45,371.96,29.6
5/27/2020,Washington,53,21825,1106,287,15,371.96,29.6
5/27/2020,West Virginia,54,1899,74,45,0,371.96,29.6
5/27/2020,Wisconsin,55,16786,539,645,22,371.96,29.6
5/27/2020,Wyoming,56,860,14,10,1,371.96,29.6
5/28/2020,Alabama,1,16530,591,498,8,446.72,23.8
5/28/2020,Alaska,2,430,8,13,0,446.72,23.8
5/28/2020,Arizona,4,17763,857,501,26,446.72,23.8
5/28/2020,Arkansas,5,6538,125,261,5,446.72,23.8
5/28/2020,California,6,104071,4042,2198,81,446.72,23.8
5/28/2020,Colorado,8,25116,1422,341,29,446.72,23.8
5/28/2020,Connecticut,9,41559,3826,271,23,446.72,23.8
5/28/2020,Delaware,10,9171,345,75,1,446.72,23.8
5/28/2020,Florida,12,53277,2363,651,45,446.72,23.8
5/28/2020,Georgia,13,43363,1942,650,38,446.72,23.8
5/28/2020,Hawaii,15,637,17,3,0,446.72,23.8
5/28/2020,Idaho,16,2770,82,39,0,446.72,23.8
5/28/2020,Illinois,17,116128,5225,1516,107,446.72,23.8
5/28/2020,Indiana,18,33885,2068,643,38,446.72,23.8
5/28/2020,Iowa,19,18672,510,226,14,446.72,23.8
5/28/2020,Kansas,20,9513,209,60,2,446.72,23.8
5/28/2020,Kentucky,21,9510,424,197,4,446.72,23.8
5/28/2020,Louisiana,22,38907,2740,213,18,446.72,23.8
5/28/2020,Maine,23,2189,84,52,3,446.72,23.8
5/28/2020,Maryland,24,50334,2428,1292,36,446.72,23.8
5/28/2020,Massachusetts,25,94895,6640,675,93,446.72,23.8
5/28/2020,Michigan,26,55944,5372,400,38,446.72,23.8
5/28/2020,Minnesota,27,22957,977,483,35,446.72,23.8
5/28/2020,Mississippi,28,14372,693,328,23,446.72,23.8
5/28/2020,Missouri,29,12815,715,191,10,446.72,23.8
5/28/2020,Montana,30,485,17,4,0,446.72,23.8
5/28/2020,Nebraska,31,13260,170,285,2,446.72,23.8
5/28/2020,Nevada,32,8247,410,97,8,446.72,23.8
5/28/2020,New Hampshire,33,4389,232,103,9,446.72,23.8
5/28/2020,New Jersey,34,157815,11401,1187,62,446.72,23.8
5/28/2020,New Mexico,35,7364,335,112,6,446.72,23.8
5/28/2020,New York,36,371559,29438,1758,99,446.72,23.8
5/28/2020,North Carolina,37,25616,859,829,32,446.72,23.8
5/28/2020,North Dakota,38,2484,60,42,1,446.72,23.8
5/28/2020,Ohio,39,33915,2098,476,54,446.72,23.8
5/28/2020,Oklahoma,40,6270,326,41,4,446.72,23.8
5/28/2020,Oregon,41,4087,151,46,3,446.72,23.8
5/28/2020,Pennsylvania,42,74312,5397,666,107,446.72,23.8
5/28/2020,Rhode Island,44,14494,677,141,22,446.72,23.8
5/28/2020,South Carolina,45,10788,470,165,4,446.72,23.8
5/28/2020,South Dakota,46,4793,54,83,0,446.72,23.8
5/28/2020,Tennessee,47,21763,352,403,-1,446.72,23.8
5/28/2020,Texas,48,60820,1618,1715,20,446.72,23.8
5/28/2020,Utah,49,8953,106,243,1,446.72,23.8
5/28/2020,Vermont,50,974,55,3,1,446.72,23.8
5/28/2020,Virginia,51,41401,1338,1152,57,446.72,23.8
5/28/2020,Washington,53,22091,1116,266,10,446.72,23.8
5/28/2020,West Virginia,54,1935,74,36,0,446.72,23.8
5/28/2020,Wisconsin,55,17476,550,690,11,446.72,23.8
5/28/2020,Wyoming,56,876,15,16,1,446.72,23.8
5/29/2020,Alabama,1,17031,610,501,19,486.82,23.64
5/29/2020,Alaska,2,436,8,6,0,486.82,23.64
5/29/2020,Arizona,4,18465,885,702,28,486.82,23.64
5/29/2020,Arkansas,5,6777,132,239,7,486.82,23.64
5/29/2020,California,6,107043,4144,2972,102,486.82,23.64
5/29/2020,Colorado,8,25602,1437,486,15,486.82,23.64
5/29/2020,Connecticut,9,41762,3868,203,42,486.82,23.64
5/29/2020,Delaware,10,9236,356,65,11,486.82,23.64
5/29/2020,Florida,12,54489,2412,1212,49,486.82,23.64
5/29/2020,Georgia,13,43888,1953,525,11,486.82,23.64
5/29/2020,Hawaii,15,639,17,2,0,486.82,23.64
5/29/2020,Idaho,16,2804,82,34,0,486.82,23.64
5/29/2020,Illinois,17,117794,5308,1666,83,486.82,23.64
5/29/2020,Indiana,18,34399,2110,514,42,486.82,23.64
5/29/2020,Iowa,19,19019,525,347,15,486.82,23.64
5/29/2020,Kansas,20,9826,209,313,0,486.82,23.64
5/29/2020,Kentucky,21,9688,434,178,10,486.82,23.64
5/29/2020,Louisiana,22,38907,2766,0,26,486.82,23.64
5/29/2020,Maine,23,2226,85,37,1,486.82,23.64
5/29/2020,Maryland,24,51631,2466,1297,38,486.82,23.64
5/29/2020,Massachusetts,25,95512,6718,617,78,486.82,23.64
5/29/2020,Michigan,26,56589,5406,645,34,486.82,23.64
5/29/2020,Minnesota,27,23541,1006,584,29,486.82,23.64
5/29/2020,Mississippi,28,14790,710,418,17,486.82,23.64
5/29/2020,Missouri,29,12949,740,134,25,486.82,23.64
5/29/2020,Montana,30,493,17,8,0,486.82,23.64
5/29/2020,Nebraska,31,13654,177,394,7,486.82,23.64
5/29/2020,Nevada,32,8375,415,128,5,486.82,23.64
5/29/2020,New Hampshire,33,4492,238,103,6,486.82,23.64
5/29/2020,New Jersey,34,158844,11531,1029,130,486.82,23.64
5/29/2020,New Mexico,35,7493,344,129,9,486.82,23.64
5/29/2020,New York,36,373108,29535,1549,97,486.82,23.64
5/29/2020,North Carolina,37,26735,888,1119,29,486.82,23.64
5/29/2020,North Dakota,38,2523,62,39,2,486.82,23.64
5/29/2020,Ohio,39,34566,2131,651,33,486.82,23.64
5/29/2020,Oklahoma,40,6338,329,68,3,486.82,23.64
5/29/2020,Oregon,41,4133,151,46,0,486.82,23.64
5/29/2020,Pennsylvania,42,75073,5467,761,70,486.82,23.64
5/29/2020,Rhode Island,44,14635,693,141,16,486.82,23.64
5/29/2020,South Carolina,45,11131,483,343,13,486.82,23.64
5/29/2020,South Dakota,46,4866,59,73,5,486.82,23.64
5/29/2020,Tennessee,47,22199,356,436,4,486.82,23.64
5/29/2020,Texas,48,62073,1645,1253,27,486.82,23.64
5/29/2020,Utah,49,9282,107,329,1,486.82,23.64
5/29/2020,Vermont,50,975,55,1,0,486.82,23.64
5/29/2020,Virginia,51,42533,1358,1132,20,486.82,23.64
5/29/2020,Washington,53,22377,1120,286,4,486.82,23.64
5/29/2020,West Virginia,54,1972,74,37,0,486.82,23.64
5/29/2020,Wisconsin,55,18050,569,574,19,486.82,23.64
5/29/2020,Wyoming,56,891,15,15,0,486.82,23.64
5/30/2020,Alabama,1,17359,618,328,8,462.92,19.2
5/30/2020,Alaska,2,441,8,5,0,462.92,19.2
5/30/2020,Arizona,4,19255,903,790,18,462.92,19.2
5/30/2020,Arkansas,5,7013,133,236,1,462.92,19.2
5/30/2020,California,6,110100,4214,3057,70,462.92,19.2
5/30/2020,Colorado,8,26084,1443,482,6,462.92,19.2
5/30/2020,Connecticut,9,42022,3912,260,44,462.92,19.2
5/30/2020,Delaware,10,9422,361,186,5,462.92,19.2
5/30/2020,Florida,12,55416,2446,927,34,462.92,19.2
5/30/2020,Georgia,13,44336,1973,448,20,462.92,19.2
5/30/2020,Hawaii,15,641,17,2,0,462.92,19.2
5/30/2020,Idaho,16,2840,82,36,0,462.92,19.2
5/30/2020,Illinois,17,119290,5368,1496,60,462.92,19.2
5/30/2020,Indiana,18,35064,2125,665,15,462.92,19.2
5/30/2020,Iowa,19,19336,531,317,6,462.92,19.2
5/30/2020,Kansas,20,9847,209,21,0,462.92,19.2
5/30/2020,Kentucky,21,9887,441,199,7,462.92,19.2
5/30/2020,Louisiana,22,39682,2785,775,19,462.92,19.2
5/30/2020,Maine,23,2282,89,56,4,462.92,19.2
5/30/2020,Maryland,24,52662,2509,1031,43,462.92,19.2
5/30/2020,Massachusetts,25,96301,6768,789,50,462.92,19.2
5/30/2020,Michigan,26,56848,5463,259,57,462.92,19.2
5/30/2020,Minnesota,27,24200,1036,659,30,462.92,19.2
5/30/2020,Mississippi,28,15229,723,439,13,462.92,19.2
5/30/2020,Missouri,29,13118,782,169,42,462.92,19.2
5/30/2020,Montana,30,505,17,12,0,462.92,19.2
5/30/2020,Nebraska,31,13905,177,251,0,462.92,19.2
5/30/2020,Nevada,32,8519,417,144,2,462.92,19.2
5/30/2020,New Hampshire,33,4545,242,53,4,462.92,19.2
5/30/2020,New Jersey,34,159608,11634,764,103,462.92,19.2
5/30/2020,New Mexico,35,7624,351,131,7,462.92,19.2
5/30/2020,New York,36,374471,29612,1363,77,462.92,19.2
5/30/2020,North Carolina,37,27761,903,1026,15,462.92,19.2
5/30/2020,North Dakota,38,2557,63,34,1,462.92,19.2
5/30/2020,Ohio,39,35034,2149,468,18,462.92,19.2
5/30/2020,Oklahoma,40,6418,334,80,5,462.92,19.2
5/30/2020,Oregon,41,4185,153,52,2,462.92,19.2
5/30/2020,Pennsylvania,42,75789,5537,716,70,462.92,19.2
5/30/2020,Rhode Island,44,14819,711,184,18,462.92,19.2
5/30/2020,South Carolina,45,11394,487,263,4,462.92,19.2
5/30/2020,South Dakota,46,4960,62,94,3,462.92,19.2
5/30/2020,Tennessee,47,22676,360,477,4,462.92,19.2
5/30/2020,Texas,48,63396,1676,1323,31,462.92,19.2
5/30/2020,Utah,49,9551,112,269,5,462.92,19.2
5/30/2020,Vermont,50,977,55,2,0,462.92,19.2
5/30/2020,Virginia,51,43611,1370,1078,12,462.92,19.2
5/30/2020,Washington,53,22618,1126,241,6,462.92,19.2
5/30/2020,West Virginia,54,1989,75,17,1,462.92,19.2
5/30/2020,Wisconsin,55,18515,588,465,19,462.92,19.2
5/30/2020,Wyoming,56,898,16,7,1,462.92,19.2
5/31/2020,Alabama,1,17952,630,593,12,409.78,11.94
5/31/2020,Alaska,2,469,8,28,0,409.78,11.94
5/31/2020,Arizona,4,19936,906,681,3,409.78,11.94
5/31/2020,Arkansas,5,7253,133,240,0,409.78,11.94
5/31/2020,California,6,113114,4242,3014,28,409.78,11.94
5/31/2020,Colorado,8,26364,1445,280,2,409.78,11.94
